ROWID,Country,State lgd code,State,Yearcode,Year,Crime head ipc ( indian penal code ) category,Crime head ipc ( indian penal code ) sub-category,Incidence of ipc ( indian penal code ) crimes,Victims of ipc ( indian penal code ) crimes,Ipc ( indian penal code ) crime rate per lakh person
2335,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Kidnapping and Abduction Kidnapping for Ransom (Sec.364A IPC),18,18,0.1
2336,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,"Kidnapping and Abduction Other Kidnapping & Abduction (Sec.365, 367, 368, 369)",1271,1342,4.4
2337,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Kidnapping and Abduction Procuration of Minor Girls (Sec.366A),808,813,8.7
2338,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,"Miscarriage, Infanticide, Foeticide and Abandonment (Sec.313 to 318 IPC)",119,119,0.9
2339,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Murder (Sec.302 IPC),1137,1178,3.9
2340,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Offences Affecting the Human Body (Total),28285,29562,98.2
2341,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Rape (Sec.376 IPC),1480,1480,10.9
2342,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Selling of Minors for Prostitution (Sec.372 IPC),0,0,0
2343,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Unnatural Offences (Sec.377 IPC),64,64,0.2
2344,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Wrongful Restraint/Confinement (Sec.341 to 348 IPC),5746,5997,19.9
2345,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Attempt to Commit Dacoity/Robbery (Sec.393 & 398 IPC),70,71,0.2
2346,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) A) Day Time,1255,1255,4.4
2347,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) B) Night,6478,6478,22.5
2348,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) Burglary (Total),7733,7733,26.8
2349,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Criminal Breach of Trust (Sec.406 to 409 IPC),1563,1568,5.4
2350,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0,0,0
2351,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Dacoity A) Dacoity (Sec.395/397 IPC),153,153,0.5
2352,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Dacoity B) Dacoity with Murder (Sec.396 IPC),0,0,0
2353,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Dacoity Dacoity (Total),153,153,0.5
2354,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Dishonestly Receiving/Dealing-in Stolen Property (Sec.411 to 414 IPC),321,322,1.1
2355,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Extortion & Blackmailing (Sec.384 to 389 IPC),354,356,1.2
2356,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),15,0,0.1
2357,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Offences against Property (Total),36621,36717,127.1
2358,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Robbery (Sec.392/394/397 IPC),620,622,2.2
2359,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Theft (Section 379 IPC) A) Auto/Motor Vehicle Theft,17618,17618,61.2
2360,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Theft (Section 379 IPC) B) Other Thefts,8174,8274,28.4
2361,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Theft (Section 379 IPC) Theft (Total),25792,25892,89.5
2362,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Affray (Sec.159 & 160 IPC),1100,1100,3.8
2363,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Offences against Public Tranquillity (Total),3385,3496,11.8
2364,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Offences promoting enmity between different groups A) Promoting enmity between groups (Sec.153A & 153B IPC),17,17,0.1
2365,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,"Offences promoting enmity between different groups B) Imputation, assertions prejudicial to national integration (Sec.153 B IPC)",0,0,0
2366,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Offences promoting enmity between different groups (Total),17,17,0.1
2367,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) A) Communal/Religious,50,50,0.2
2368,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) B) Sectarian,0,0,0
2369,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) C) Industrial,38,38,0.1
2370,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) D) Political,1,1,0
2371,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) E) Caste Conflict,42,42,0.1
2372,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) F) Agrarian,0,0,0
2373,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) G) Students,62,62,0.2
2374,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) H) Money Dispute,61,61,0.2
2375,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) I) Water Dispute,9,12,0
2376,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) J) Land/Property Dispute,380,407,1.3
2377,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) K) Family Disputes,453,475,1.6
2378,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) L) Enmity/Rivalry,404,430,1.4
2379,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) M) Electricity/Power Supply Disputes,0,0,0
2380,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) N) Rioting while in Aandolan/Morcha,0,0,0
2381,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) O) Rioting/Attacks on Police Personnel or Govt Servants,0,0,0
2382,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) P) Other Rioting,768,801,2.7
2383,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) Rioting (Total),2268,2379,7.9
2384,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,"Unlawful Assembly (Sec.143, 144 &145)",0,,0
2385,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against State,Offences against the State (Total),2,2,0
2386,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against State,"Others (Sec.121, 121A, 122 & 123 IPC)",0,0,0
2387,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences against State,Sedition (Sec.124A IPC),2,2,0
2388,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Counterfeiting A) Counterfeit Coin (Sec.231- 235,237,238-240 & 242-254 IPC)",1,1,0
2389,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,Counterfeiting B) Counterfeiting Government Stamp (Sec.255 to 260 IPC),0,0,0
2390,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,Counterfeiting C) Counterfeiting of Seal or Mark (Sec.472/473 IPC),0,0,0
2391,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,Counterfeiting Counterfeiting (Total),23,23,0.1
2392,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,Counterfeiting D) Counterfeit Currency & Bank notes (Sec.489-A to 489-E IPC),22,22,0.1
2393,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Cheating (Sec.420 IPC)",2250,2253,7.8
2394,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Forgery",581,581,2
2395,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Forgery, Cheating & Fraud (Total)",4908,4911,17
2396,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Fraud a) Bank",409,409,1.4
2397,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Fraud b) ATMs",705,705,2.4
2398,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Fraud c) Credit Card/Debit Card",148,148,0.5
2399,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Fraud d) Other Frauds",815,815,2.8
2400,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Fraud Fraud (Sec.420 r/w Sec.465,468- 471 IPC/IT Act)",2077,2077,7.2
2401,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,Offences Relating to Documents & Property Marks (Total),4931,4934,17.1
2402,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Other IPC Crimes,,18738,19323,65
2403,India,6,Haryana,2019,"Calendar Year (Jan - Dec), 2019",Total Cognizable IPC crimes,,111323,113816,386.4
2404,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,"Arson (Sec.435, 436 & 438 IPC)",270,272,0.9
2405,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Cheating by Impersonation (Sec.419 IPC),5,5,0
2406,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),25,25,0.1
2407,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),4008,4125,13.7
2408,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Criminal Trespass (Sec.447 to 452 IPC),2009,2149,6.9
2409,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Cruelty by Husband or his Relatives (Sec.498‐A IPC),4119,4122,30
2410,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Disobedience to order duly promulgated by Public Servant (Sec.188),4763,4965,16.3
2411,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Harbouring an Offender (Sec.212/216/216A IPC),1,1,0
2412,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Insult to the Modesty of Women (Sec.509 IPC),183,183,1.3
2413,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Miscellaneous IPC Crimes(Total),21468,22582,73.5
2414,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Obscene Acts and Songs at Public Places (Sec.294),217,219,0.7
2415,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Obstruction on Public way (Sec.283 IPC),276,276,0.9
2416,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Offences related to Mischief (Sec.428 to 433),80,80,0.3
2417,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Offences relating to Adulteration or Sale of Food/Drugs (Sec.272/273/274/275/276 IPC),4,4,0
2418,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Offences relating to Elections (Sec.171‐E to 171‐I r/w IPC/SLL),5,5,0
2419,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Offences relating to Religion (Sec.295 to 297),73,84,0.2
2420,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Rash Driving on Public way C) Causing Grievous Hurt byRash/Negligent Driving on Public way(Sec.279 r/w 338 IPC),852,984,2.9
2421,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) A) Rash Driving on Public Way (Sec.279 or Sec.279 r/w 336/Other IPC),351,354,1.2
2422,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) B) Causing Hurt by Rash/Negligent Driving on Public Way (Sec.279 r/w 337 IPC),4227,4729,14.5
2423,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) Rash Driving on Public way (Total),5430,6067,18.6
2424,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Sale of obscene Books/Objects (Sec.292 & 293),0,0,0
2425,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Abetment of Suicide (Sec.305/306 IPC),609,619,2.1
2426,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Assault on Women,604,604,4.4
2427,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Assault on Women with Intent to Outrage her Modesty (Total),2339,2339,17
2428,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Assault or use of Criminal Force on women with intent to Disrobe (Sec.354B IPC),385,385,2.8
2429,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment a) at Work or Office Premises,19,19,0.1
2430,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment b) In Public Transport System,20,20,0.1
2431,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment c) In Shelter Homes for women and Children,35,35,0.3
2432,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment d) Other Places,816,816,5.9
2433,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment Sexual Harassment (Sec.354A IPC) (Total),890,890,6.5
2434,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Stalking (Sec.354D IPC),432,432,3.1
2435,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Voyeurism (Sec.354C IPC),28,28,0.2
2436,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Attempt to commit Culpable Homicide (Sec.308 IPC),51,51,0.2
2437,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Attempt to Commit Murder (Sec.307 IPC),1002,1036,3.4
2438,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Attempt to Commit Rape (Sec.376/511 IPC),215,215,1.6
2439,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Attempt to Commit Suicide (Sec.309 IPC),50,0,0.2
2440,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Buying of Minors for Prostitution (Sec.373 IPC),0,0,0
2441,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligenc Causing Death by Negligence (Sec.304‐A IPC,4423,4840,15.1
2442,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Medical Negligence,7,7,0
2443,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence of Civic Bodies,6,6,0
2444,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Rail Accidents,0,0,0
2445,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Road Accidents A) Hit and Run,544,654,1.9
2446,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Road Accidents B) Other Accidents (other than Hit and Run),3673,3974,12.6
2447,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Road Accidents Deaths due to Negligence relating to Road Accidents (Total),4217,4628,14.4
2448,India,6,Haryana,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligence Deaths due to other Negligence,193,199,0.7
