ROWID,Country,State lgd code,State,Yearcode,Year,Crime head special & local laws (sll) category,Crime head special & local laws (sll) sub-category,Incidence of special & local laws (sll) crimes,Victims of special & local laws (sll) crimes,Special & local laws (sll) crime rate
1747,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"The Benami Transaction Prohibition Act, 1988 & 2016",0,,0
1748,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"The Chit Funds Acts, 1982",0,,0
1749,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"The Lotteries Regulation Act, 1998",0,,0
1750,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"The Mines and Minerals Development and Regulation Act, 1957",0,,0
1751,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"The Negotiable Instruments Act, 1881",0,,0
1752,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019","Food, Drugs and Essential Commodities Acts","Food, Drugs and Essential Commodities Acts (Total)",7,,0
1753,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019","Food, Drugs and Essential Commodities Acts","The Essential Commodities Act, 1955",7,,0
1754,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019","Food, Drugs and Essential Commodities Acts","The Food Safety & Standards Act, 2006",0,,0
1755,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019","Food, Drugs and Essential Commodities Acts","The Prevention of Food Adulteration Act, 1954",0,,0
1756,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,Foreigner & Passport – Related Acts (Total),93,,0.5
1757,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Citizenship Act, 1955",0,,0
1758,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Emigration Act, 1983",3,,0
1759,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Passport Act, 1967",21,,0.1
1760,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Registration of Foreigners Act,1939 & The Foreigners Act, 1946",69,,0.3
1761,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,Information Technology/ Intellectual Property – Related Acts (Total),261,332,1.3
1762,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,"The Copy Right Act, 1957",148,201,0.7
1763,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,"The Information Technology Act, 2000",52,53,0.3
1764,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,"The Trade Marks Act, 1999",61,78,0.3
1765,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,Liquor & Narcotic Drugs – Related Acts (Total)_,5531,,27.7
1766,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,Prohibition Act (State),0,,0
1767,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Excise Act, 1944",4819,,24.2
1813,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Explosives Act, 1984_",51,,0.3
1768,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_a) Possession of drugs for Personal use/Consumption",406,,2
1769,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_b) Possession of drugs for Trafficking",306,,1.5
1770,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_The NDPS Act, 1985 (Total)",712,,3.6
1771,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,Offences against State - Related Acts (Total),25,,0.1
1772,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,"The Official Secrets Act, 1923",0,,0
1773,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,"The Prevention of Damage to Public Property Act, 1984",23,0,0.1
1774,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,"The Unlawful Activities P Act, 1967",2,,0
1775,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,City/Town Police Acts,0,,0
1776,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Defacement of Public Property Acts,449,,2.3
1777,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,MACOCA/ Control of Organised Crimes,11,,0.1
1778,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Motor Vehicle Act,0,,0
1779,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Other Regulatory & Enforcement – Acts (Total),5020,1,25.2
1780,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Other State Local Acts,0,,0
1781,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Antiques and Art Treasures Act, 1972",3,,0
1782,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act_a) Against SC,1,1,0
1783,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act_b) Against ST,0,0,0
1784,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act_c) Against others,0,0,0
1785,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Bonded Labour System Abolition Act_The Bonded Labour System Abolition Act, 1976 (Total)",1,1,0
1786,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Electricity Act, 2003",2206,,11.1
1787,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Gambling Act,2339,,11.7
1788,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Mental Health Act, 1987",9,,0
1789,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Prevention of Insults to National Honour Act, 1971",0,,0
1790,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Representation of the People Act, 1951",2,,0
1791,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Transplantation of Human Organs Act, 1994",0,0,0
1792,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Other SLL Crimes,,716,0,3.6
1793,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Railways - Related Acts,Railways – Related Acts (Total),2,,0
1794,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Railways - Related Acts,"The Indian Railways Act, 1989",2,,0
1795,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Railways - Related Acts,"The Railway Property Unlawful Possession Act, 1966",0,,0
1796,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,Scheduled Castes and Scheduled Tribes – Related Acts (Total),35,37,1.2
1797,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The Protection of Civil Rights Act, 1955 against SCs",0,0,0
1798,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The Protection of Civil Rights Act, 1955 against STs",0,0,0
1799,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The SC/ST Prevention of Atrocities Act, 1989/2015 against STs",2,2,0
1800,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Schedule Castes and Scheduled Tribes - Related Acts,"The SC/ST Prevention of Atrocities Act, 1989 against SCs",33,35,1.2
1801,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph,"The Indian Telegraph Act, 1988",0,,0
1802,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,Telegraph/ Cinematograph Acts (Total),0,,0
1803,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,"The Cable Television Networks Regulation Act, 1955",0,,0
1804,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,"The Cinematograph Act, 1952",0,,0
1805,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Telegraph / Cinematograph Acts,"The Telegraph Wire Unlawful Possession Act, 1950",0,,0
1806,India,7,Delhi,2019,"Calendar Year (Jan - Dec), 2019",Total Cognizable SLL Crimes,,16786,2470,84.2
1807,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,Arms/Explosive ‐ Related Acts (Total)_,3144,,15.5
1808,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_a) Legal/ Licensed Arms",0,,0
1809,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_b) Illegal/ Unlicensed Arms",2059,,10.1
1810,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_Fire Arms",2059,,10.1
1811,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_Other Arms",1030,,5.1
1812,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Arms Act, 1959_The Arms Act, 1959 (Total)",3089,,15.2
1814,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Arms/Explosive ‐ Related Acts,"The Explosive Substances Act, 1884 & 1908_",4,,0
1815,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,Children Related – Acts (Total),1249,1285,22.5
1816,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Child Labour Prohibition & Regulation Act, 1986",6,30,0.1
1817,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Juvenile Justice Care and Protection of Children Act, 2000 & 2015",40,50,0.7
1818,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Medical Termination of Pregnancy Act, 1971",0,0,0
1819,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Pre‐Natal Diagnostic Techniques Reg and Prev of Misuse Act, 1994",2,2,0
1820,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Prohibition of Child Marriage Act, 2006",4,4,0.1
1821,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Children Related ‐ Acts,"The Protection of Children from Sexual Offences Act, 2012",1197,1199,21.6
1822,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,Crime Against Women – Related Acts (Total),22,25,0.2
1823,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,"The Dowry Prohibition Act, 1961",14,14,0.1
1824,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,"The Immoral Traffic Prevention Act, 1956",6,9,0.1
1825,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,"The Indecent Representation of Women Prohibition Act, 2012",0,0,0
1826,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Crime Against Women ‐ Related Acts,"The Protection of Women from Domestic Violence Act, 2005",2,2,0
1827,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,Environment & Pollution– Related Acts (Total),23,,0.1
1828,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,Noise Pollution Acts,0,,0
1829,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,The Air & The Water Prevention & Control of Pollution Act,1,,0
1830,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,"The Cigarette and Other Tobacco Products Act, 2003",16,,0.1
1831,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,"The Environmental Protection Act, 1986",0,,0
1832,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,"The Forest Act, 1927 & The Forest Conservation Act, 1980",0,,0
1833,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,"The National Green Tribunal Act, 2010",0,,0
1834,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Environment & Pollution ‐ Related Acts,"The Wildlife Protection Act, 1972",6,,0
1835,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,Finance & Economic Acts (Total),4,,0
1836,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"Prevention of Corruption Act, 1988",4,,0
1837,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"The Benami Transaction Prohibition Act, 1988 & 2016",0,,0
1838,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"The Chit Funds Acts, 1982",0,,0
1839,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"The Lotteries Regulation Act, 1998",0,,0
1840,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"The Mines and Minerals Development and Regulation Act, 1957",0,,0
1841,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Finance & Economic Acts,"The Negotiable Instruments Act, 1881",0,,0
1842,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020","Food, Drugs and Essential Commodities Acts","Food, Drugs and Essential Commodities Acts (Total)",40,,0.2
1843,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020","Food, Drugs and Essential Commodities Acts","The Essential Commodities Act, 1955",40,,0.2
1844,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020","Food, Drugs and Essential Commodities Acts","The Food Safety & Standards Act, 2006",0,,0
1845,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020","Food, Drugs and Essential Commodities Acts","The Prevention of Food Adulteration Act, 1954",0,,0
1846,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Foreigner & Passport ‐ Related Acts,Foreigner & Passport – Related Acts (Total),61,,0.3
1847,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Foreigner & Passport ‐ Related Acts,"The Citizenship Act, 1955",0,,0
1848,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Foreigner & Passport ‐ Related Acts,"The Emigration Act, 1983",0,,0
1849,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Foreigner & Passport ‐ Related Acts,"The Passport Act, 1967",3,,0
1850,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Foreigner & Passport ‐ Related Acts,"The Registration of Foreigners Act,1939 & The Foreigners Act, 1946",58,,0.3
1851,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Information Technology/Intellectual Property ‐ Related Acts,Information Technology/ Intellectual Property – Related Acts (Total),208,216,1
1852,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Information Technology/Intellectual Property ‐ Related Acts,"The Copy Right Act, 1957",88,89,0.4
1853,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Information Technology/Intellectual Property ‐ Related Acts,"The Information Technology Act, 2000",101,101,0.5
1854,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Information Technology/Intellectual Property ‐ Related Acts,"The Trade Marks Act, 1999",19,26,0.1
1855,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,Liquor & Narcotic Drugs – Related Acts (Total)_,5934,,29.2
1856,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,Prohibition Act (State),0,,0
1857,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,"The Excise Act, 1944",5186,,25.5
1858,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_a) Possession of drugs for Personal use/Consumption",458,,2.3
1859,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_b) Possession of drugs for Trafficking",290,,1.4
1860,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Liquor & Narcotic Drugs ‐ Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_The NDPS Act, 1985 (Total)",748,,3.7
1861,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Offences against State ‐ Related Acts,Offences against State ‐ Related Acts (Total),13,,0.1
1862,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Offences against State ‐ Related Acts,"The Official Secrets Act, 1923",3,,0
1863,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Offences against State ‐ Related Acts,"The Prevention of Damage to Public Property Act, 1984",4,0,0
1864,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Offences against State ‐ Related Acts,"The Unlawful Activities P Act, 1967",6,,0
1865,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,City/Town Police Acts,0,,0
1866,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,Defacement of Public Property Acts,583,,2.9
1867,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,MACOCA/ Control of Organised Crimes,9,,0
1868,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,Motor Vehicle Act,0,,0
1869,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,Other Regulatory & Enforcement – Acts (Total),3817,0,18.8
1870,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,Other State Local Acts,0,,0
1871,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,"The Antiques and Art Treasures Act, 1972",2,,0
1872,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,The Bonded Labour System Abolition Act_a) Against SC,0,0,0
1873,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,The Bonded Labour System Abolition Act_b) Against ST,0,0,0
1874,India,7,Delhi,2020,"Calendar Year (Jan - Dec), 2020",Other Regulatory & Enforcement ‐ Acts,The Bonded Labour System Abolition Act_c) Against others,0,0,0
